,ANHEUSER-BUSCH INBEV SA/NV,KONINKLIJKE AHOLD DELHAIZE N,ADIDAS AG,AIR LIQUIDE SA,AIRBUS SE,ALLIANZ SE-REG,ASML HOLDING NV,BASF SE,BAYER AG-REG,BANCO BILBAO VIZCAYA ARGENTA,BAYERISCHE MOTOREN WERKE AG,DANONE,BNP PARIBAS,CRH PLC,AXA SA,DEUTSCHE BOERSE AG,VINCI SA,DEUTSCHE POST AG-REG,DEUTSCHE TELEKOM AG-REG,ESSILORLUXOTTICA,ENEL SPA,ENGIE,ENI SPA,FRESENIUS SE & CO KGAA,SOCIETE GENERALE SA,IBERDROLA SA,ING GROEP NV,INTESA SANPAOLO,INDUSTRIA DE DISENO TEXTIL,KERING,LVMH MOET HENNESSY LOUIS VUI,MUENCHENER RUECKVER AG-REG,NOKIA OYJ,L'OREAL,ORANGE,KONINKLIJKE PHILIPS NV,SAFRAN SA,SANOFI,BANCO SANTANDER SA,SAP SE,SIEMENS AG-REG,SCHNEIDER ELECTRIC SE,TELEFONICA SA,TOTALENERGIES SE,VIVENDI SE,VOLKSWAGEN AG-PREF,EUROSTOXX 50 TR index
30/01/2009,0.200877518,0.07064686,-0.000364746,-0.128571315,0.139238988,-0.118670059,0.020421232,-0.180662508,0.001450231,-0.136665709,-0.138847561,-0.067856289,-0.007935248,0.019607739,-0.229092762,-0.222446154,-0.105333786,-0.178810608,-0.119080975,-0.109920586,-0.028195411,-0.148761696,-0.005975948,0.062645012,-0.084722025,-0.050168657,-0.129334738,-0.025606804,-0.046273903,-0.149431712,-0.104083267,-0.065771567,-0.136038698,-0.163721429,-0.120239336,0.026755336,0.016198341,-0.028964943,-0.063702423,0.103370621,-0.136329492,-0.061131196,-0.121138577,0.006810803,-0.131309396,0.019198268,-0.084372701
27/02/2009,0.094906898,-0.058550544,-0.151855906,0.019725333,-0.149216103,-0.188652738,-0.061501987,-0.033452275,-0.084837885,-0.210094631,0.061262607,-0.059625773,-0.133955341,-0.098901328,-0.399347998,-0.078975838,-0.040796128,-0.218806068,0.010098601,-0.082999111,-0.102383755,-0.158962368,-0.046873042,-0.064956332,-0.242639823,-0.144736081,-0.425570106,-0.216991049,0.001665954,0.198466594,0.060321716,-0.064990234,-0.215848689,-0.014964926,0.014235549,-0.103172164,-0.173651838,-0.071907367,-0.208583732,-0.083815706,-0.083008061,-0.039389434,0.05599707,-0.043267156,-0.061609626,-0.080768371,-0.115873697
31/03/2009,-0.048405902,-0.068845839,0.08909226,0.053043266,-0.248711303,0.179571088,0.110260792,0.03780737,-0.054622799,0.055263931,0.103308694,-0.031441244,0.197383553,0.1313923,0.233477562,0.247381558,0.085841426,0.061488673,-0.022514367,0.062045287,-0.084282532,0.022144899,-0.078184583,-0.206946877,0.182126472,0.015391898,0.132021873,0.070501607,-0.019369462,0.016450375,0.041930046,-0.053222971,0.180850703,0.009354504,-0.037059711,-0.074309209,-0.13349273,0.035806999,0.059186395,0.045650427,0.06646309,0.048324607,0.021074537,-0.001468813,0.05062449,0.216733891,0.048580066
30/04/2009,0.137437154,0.031755219,0.142061982,0.009960003,0.255698337,0.157755811,0.165562471,0.253612832,0.044714475,0.355151046,0.20465784,0.01841203,0.29338114,0.225185949,0.408284127,0.234025857,0.223393748,0.151848938,-0.022469195,0.125083569,0.143934166,0.056092427,0.125171063,0.098454177,0.327628323,0.136360609,0.707465496,0.176141978,0.103578183,0.210573638,0.213751264,0.205931292,0.276656812,0.076598784,-0.01632318,0.241875318,0.295856067,0.089680247,0.400769858,0.087873708,0.186464208,0.155658493,-0.04061056,0.024582841,0.027359604,0.150741296,0.154872415
29/05/2009,0.061548176,0.027726253,-0.079929566,0.09854208,0.041366643,-0.004873907,-0.067175748,0.111198379,0.109238452,0.036233567,-0.020756091,-0.027812408,0.23805035,-0.164572205,0.061346187,0.137245239,0.022262627,0.114327186,-0.030647553,0.012608975,0.011491999,0.070315429,0.077159259,0.107639471,0.077867497,0.004993553,0.047421342,0.028692365,-0.001033634,0.069667261,0.040986338,-0.053811557,-0.006407374,0.02894822,0.022522021,-0.036699821,0.019491468,0.026959677,0.068250077,0.062893284,0.008044464,-0.038645621,0.091819015,0.092363391,-0.02808792,0.051665484,0.04915036
30/06/2009,0.039994401,-0.044262665,0.049964116,-0.00686353,0.022262901,-0.054319747,0.061672924,-0.047743907,-0.049240293,0.041956475,0.056894628,0.061267716,-0.051281493,-0.018069735,0.021356166,-0.101712448,-0.055793964,-0.047735806,0.035696073,0.045054315,0.021544976,-0.043775814,-0.012310171,-0.019965212,-0.051585282,-0.041452832,-0.033686844,-0.084744166,0.073858763,-0.018053048,-0.070582586,-0.028383593,-0.038677075,-0.045070688,-0.017877773,-0.009809631,0.033984803,-0.068521001,0.142859875,-0.055365935,-0.044326756,0.035962329,0.059132673,-0.055705457,-0.082663092,-0.014260544,-0.017978165
31/07/2009,0.084482875,-0.025044736,0.094098884,0.125172292,0.162465473,0.054386789,0.192069105,0.241087035,0.126625234,0.302027413,0.2082587,0.070067632,0.1059465,0.027605929,0.107544997,0.005789072,0.116461257,0.196009012,0.070244543,0.144791902,0.098695157,0.00998512,-0.030859232,0.033876071,0.158544689,0.075442311,0.254604196,0.138371255,0.10448045,0.344505728,0.163423454,0.102928738,-0.105361024,0.141429113,0.083540398,0.219052695,0.154257458,0.097683201,0.186913229,0.151020017,0.13912928,0.173849016,0.082813723,0.011174273,0.058121082,0.105108082,0.099457375
31/08/2009,0.078832253,0.024063545,0.108258464,0.016243684,0.080718691,0.165037162,0.041678825,0.034996334,-0.005341226,0.075518087,-0.020198544,0.007572579,0.098141519,0.068655993,0.070803649,-0.042270737,0.048025696,0.083759419,0.031743598,-0.031620819,0.078032839,0.096436185,0.012860464,0.022615316,0.247724019,0.073080492,0.171927896,0.156914172,0.005831238,0.036078679,0.053730018,-0.019419447,0.038543165,0.129416687,0.046906345,-0.015001885,0.181106228,0.029590899,0.070808189,0.032141567,0.079469537,0.008786339,0.007737777,0.027242652,0.102358112,0.190576075,0.053325786
30/09/2009,0.036176454,0.005994646,0.100743564,0.044324071,0.061203762,0.058915275,0.050422522,-0.004958246,0.105531885,-0.020981375,0.036988004,0.085683387,0.000159138,0.067667886,0.164988452,0.048821467,0.032999988,0.06356695,0.005945303,0.033846794,0.055354282,0.032494914,0.063216516,-0.047295818,-0.021526057,0.037926635,0.156951337,0,0.032924394,0.081218274,0.030622278,0.048064833,0.036082518,-0.010628377,0.026214048,0.055839584,-0.000777709,0.059806165,0.024688595,-0.022904667,0.046810612,0.077137832,0.071915627,0.015886251,0.06416111,0.215673788,0.035709712
30/10/2009,0.025643872,0.043797336,-0.129103058,-0.05594847,-0.16682799,-0.085864969,-0.085559358,0.008017684,-0.00253217,0.014794167,0.010473932,-0.005464514,-0.057693008,-0.119333024,-0.080269417,-0.013062029,-0.078375368,-0.101966964,-0.00428487,-0.020411907,-0.065131594,-0.060636809,-0.009954829,0.007431242,-0.129463686,-0.078292936,-0.267541613,-0.048780488,0.020152469,-0.150985915,0.027940575,-0.012750828,-0.1412923,0.025306976,-0.073880029,0.029743783,-0.140962158,-0.008075737,0.010235027,-0.074539294,-0.028602601,0.025268171,0.009278111,0.000740135,-0.105458366,-0.14977039,-0.044301422
30/11/2009,0.038586427,0.046499128,0.21046147,0.054496672,-0.068053806,0.048441252,0.113152523,0.100278759,0.079606597,0.026594448,-0.056158626,-0.027957328,0.068999712,0.007865727,-0.045418675,0.006711095,0.033539197,0.084817366,0.056981748,0.012711535,0.006407374,-0.024380537,-0.024243538,0.140228137,0.033275535,0.02264937,-0.095863804,0.003451677,0.074241341,0.083831011,-0.013391673,-0.029824977,0.016220577,0.037174628,0.027578246,0.063030002,0.013184307,0.011558304,0.037746049,0.033127958,0.061667122,0.026474547,0.031184774,0.041569144,0.01453295,-0.165063099,0.02258493
31/12/2009,0.094914283,0.031294679,-0.009438327,0.072738978,0.1821276,0.065140444,0.172997991,0.082170726,0.097472604,0.021886185,0.011910941,0.075859934,0.016363072,0.132898295,0.042217992,0.045222703,0.085931086,0.081421125,0.047873087,0.080627193,0.015686859,0.118928518,0.078785148,0.125383487,0.043932449,0.078007458,0.112193602,0.091864592,0.022623476,0.045204082,0.130090042,0.040602158,0.017101122,0.07944294,0.006059347,0.135330214,0.228347428,0.094197667,0.012269412,0.037078652,-0.016097442,0.1219662,0.020919667,0.092089156,0.083633219,0.163542896,0.061292589
29/01/2010,-0.006734087,-0.017383287,-0.022769734,-0.072745468,0.008163701,-0.077223096,-0.042919893,-0.051427323,-0.115887347,-0.128045567,-0.026403175,-0.03233692,-0.067083996,-0.078379252,-0.093108637,-0.180169089,-0.016721905,-0.06265928,-0.090635048,0.008503951,-0.035825564,-0.094600225,-0.048873596,0.020030817,-0.137793564,-0.073462369,-0.005215225,-0.11823978,0.051738586,0.049985356,0.008800095,-0.00156336,0.13677686,-0.019875371,-0.04618285,0.058990959,0.036161667,-0.026517007,-0.108226576,0.002444648,0.036964387,-0.082539517,-0.110397228,-0.065660255,-0.09352555,-0.108614311,-0.062868139
26/02/2010,0.016865507,-0.010882965,-0.014099653,0.139239309,0.067254692,0.054462187,-0.019991443,0.000361985,-0.016262765,-0.139640694,-0.037961345,0.036312916,0.018791903,-0.045035106,-0.014334123,0.074231542,-0.009276657,-0.054967788,0.009944751,0.052010909,0.020504632,-0.016411508,-0.021266716,0.081919591,-0.042767694,-0.043042427,-0.043561838,-0.070209267,-0.050946279,-0.047047885,0.006601438,0.047466773,-0.024160911,-0.005623329,0.03609072,-0.019633114,0.218186333,0.002239461,-0.06192972,-0.009699321,-0.031373044,0.045315282,-0.006910163,-0.025444534,-0.018573214,0.020478099,-0.016648191
31/03/2010,0.014559676,0.096670106,0.088231729,0.01334005,-0.017156795,0.094698274,0.184347343,0.113474127,0.028957439,0.060732201,0.14757595,0.038417844,0.070205973,0.132396421,0.113967568,0.074407168,0.134850679,0.07530177,0.061852662,0.067163783,0.039539533,0.060437802,0.048279312,0.149285791,0.152598631,0.061034875,0.125969386,0.067764562,0.12686921,0.169382379,0.08724675,0.05719038,0.165234595,0.024201646,0.02844495,0.137993026,0.116897452,0.027363162,0.030476066,0.094641108,0.177178567,0.107229832,0.017103475,0.048803048,0.071083396,0.142329278,0.074837318
30/04/2010,-0.008173881,0.069516353,0.115135316,-0.011814382,-0.058071853,-0.067971092,-0.06085383,-0.005229183,-0.040022887,-0.005298881,0.086301301,-0.004932375,-0.083186588,0.159059373,-0.083180846,0.066683387,-0.034605816,-0.001686733,-0.02548427,-0.028240975,-0.04528676,-0.063111699,-0.029358931,-0.02901598,-0.132395291,-0.045409139,-0.088338171,-0.094310522,-0.044560921,0.029286608,0.00344679,-0.068867085,-0.205988705,0.025049581,-0.071690872,0.071188081,-0.00362364,-0.063960747,-0.029469396,0.010174604,0.002556036,-0.010480012,-0.029358134,-0.046766225,-0.00075646,0.09247279,-0.036598208
31/05/2010,0.073351751,-0.007751343,-0.065296421,-0.00535331,0.161082926,-0.010473217,-0.051916078,-0.020907889,-0.025472912,-0.143115929,0.030774566,-0.026310297,-0.083161739,-0.160097117,-0.07604659,-0.117284858,-0.09809361,-0.009438359,0.013674491,0.027013237,-0.054391892,-0.033157986,-0.068348418,-0.025648429,-0.132425353,-0.099836352,-0.037695175,-0.096972564,-0.0136505,0.001621271,0.008372692,-0.025423487,-0.041943652,-0.024778216,-0.057464556,-0.040897402,0.15522156,0.00561682,-0.107403628,-0.027609768,-0.004302314,-0.021512766,-0.048476262,-0.051677147,-0.037459614,-0.011163769,-0.057137822
30/06/2010,0.011582506,-0.007324024,-0.025536916,0.04573367,0.035600678,0.005780018,-0.029468217,0.047607492,0.010976984,0.010804262,0.055315045,0.05187985,-0.032939915,-0.047774462,-0.052767613,0.009872309,-0.069251039,-0.009057758,0.064529588,0.054467048,-0.029931325,-0.069673326,-0.000655682,0.058919399,-0.014242002,-0.10937558,-0.047649386,0.005762179,0.036765595,0.045888637,0.041622312,-0.001448448,-0.1983265,0.060239198,-0.030165815,0.013531436,0.051917514,0.001617408,0.049851233,0.055694358,0,0.020123966,-0.01991754,-0.020276751,-0.046487458,0.00905821,-0.01183474
30/07/2010,0.022511644,-0.030986658,0.042258772,0.034866227,0.077657033,0.088576112,0.070187684,-0.006659525,-0.040979431,0.211411282,0.031075308,-0.026245263,0.177350039,-0.064762527,0.109842919,0.072683811,0.08182854,0.109508547,0.062577569,-0.020008512,0.079510578,0.084679739,0.032914302,-0.017070099,0.289649728,0.169048115,0.194954574,0.162465278,0.077840175,0.001005958,0.042411855,0.028542125,0.057371511,-0.005560458,0.124957323,-0.032766937,-0.098195509,-0.100141948,0.140614382,-0.044719456,0.010402176,0.058106175,0.141919634,0.047207688,0.096933365,0.123380986,0.065999923
31/08/2010,0.010101223,-0.013706425,-0.033580912,-0.049900692,-0.04482928,-0.091580988,-0.195956229,-0.0708456,0.092151134,-0.079240081,0.008596343,-0.014753418,-0.063365704,-0.23424762,-0.132906022,-0.102383624,-0.067967631,-0.031509121,0.007745743,-0.002187539,-0.001996462,-0.041390544,-0.001274168,0.046548043,-0.091669244,0.026773094,-0.049058205,-0.127960811,0.037436849,0.000927644,-0.019803922,-0.051739366,-0.049323007,-0.025081788,0.03574089,-0.075282907,-0.063735323,0.015706153,-0.06029586,-0.016696774,-0.040242209,-0.054350595,0.004593355,-0.047532461,-0.001893304,-0.034190022,-0.042091834
30/09/2010,0.051274557,0.017810109,0.130587185,0.090542599,0.053554953,0.024207839,0.113609734,0.110959484,0.061651644,0.040873045,0.234599191,0.034665144,0.056715133,-0.004909589,0.045655506,0.015032445,0.061949567,0.030987627,-0.034160922,0.053764134,0.039895166,0.074688962,0.041939357,0.048739572,0.05151791,0.014934697,0.084358056,0.075629389,0.10674946,0.155699722,0.172534507,0.007931977,0.092650535,0.05069746,-0.011846276,0.042741385,0.063432137,0.079633391,0.007564896,0.053119177,0.078705173,0.111364295,0.037999564,0.025359094,0.089073347,0.127332932,0.048319136
29/10/2010,0.043689802,0.004245225,0.032159294,0.038552071,0.032246441,0.086133926,0.08214965,0.13024694,0.048278331,-0.037110613,0.001357526,0.036467546,0.007284374,0.022012393,0.019883305,0.033010036,0.043784846,0.007125636,0.037390261,-0.049336592,0.049237213,0.092155714,0.022740653,0.079892785,0.018342913,0.073893815,0.007889875,0.060854059,0.029857995,-0.007952419,0.046489806,0.105806779,0.052923521,0.022794877,0.089274849,-0.057473329,0.104756484,0.026700414,0.003210606,0.032646348,0.060064725,0.096655561,0.067988291,0.032799953,0.022198066,0.219927522,0.036022313
30/11/2010,-0.06905147,-0.062433661,0.031791638,-0.029481365,-0.086046686,-0.061532796,0.051007816,0.099847599,0.043459852,-0.220508308,0.124640413,-0.007696157,-0.132254935,0.088989481,-0.1544342,-0.078524542,-0.028138054,-0.07873178,-0.052298326,0.003230824,-0.095036959,-0.08243236,-0.042619466,0.040994435,-0.170132808,-0.126240487,-0.113173122,-0.206729903,-0.022608255,0.039003031,0.043935442,-0.047619048,-0.083120965,-0.028807592,-0.096439127,-0.043255177,0.059481759,-0.071741275,-0.209190437,-0.040833072,0.026920814,0.060293733,-0.125414912,-0.016705611,-0.08294864,0.146295856,-0.064813715
31/12/2010,0.02086825,0.060793257,0.010957814,0.049223447,0.010428098,0.052426493,0.159722469,0.038264524,-0.011623189,0.068245852,0.015891216,0.041994208,0.044077837,0.156714838,0.125675773,0.11183173,0.104650881,0.028756207,-0.021392779,0.000830501,0.033159373,0.050881186,0.054196223,-0.049378918,0.126451751,0.118338739,0.070273924,0.012487229,-0.034963272,-0.027748963,0.053486375,0.06028163,0.087843999,0.014037742,-0.000320846,0.102451454,0.097990169,0.027263703,0.086030519,0.06010819,0.099768659,0.03559929,0.035082562,0.062575942,0.074756872,-0.019384053,0.053953662
31/01/2011,-0.055719062,0.001418851,-0.069541576,-0.036031342,0.206998019,0.140790968,0.05537829,-0.058962522,-0.026035942,0.201541645,-0.047072613,-0.064441096,0.14681811,0.008706879,0.241768197,0.068723703,0.039454754,0.054333184,0.008599751,0.013492458,0.103607908,0.079142923,0.058751282,0.014806424,0.174292734,0.08529843,0.143411598,0.197032552,-0.014991978,-0.018938384,-0.073525052,0.008375657,0.010331142,0.020702947,0.023084872,-0.006763298,-0.003775629,0.042320605,0.144637907,0.1081312,0.038974571,0.016964038,0.08134271,0.077301652,0.036378573,-0.02800681,0.059618127
28/02/2011,0,-0.016386071,0.022202572,0.028280579,-0.004277248,0.029073303,0.03130905,0.072630894,0.043075668,-0.002342907,0.048137518,0.032736088,0.036263732,0.073553569,-0.015521676,0.005055476,0.031572286,-0.007453152,0.000715959,0.059908636,0.046153327,0.013804738,0.021386716,0.038150289,0.078763119,0.010068256,0.091656526,0.005744794,-0.049471196,-0.057775965,0.00176,0.057255748,-0.196923354,-0.006608734,0.004701787,0.039315084,-0.023484824,0.002506239,-0.00167486,0.035532234,0.042290299,0.052678161,0.003000765,0.039680999,-0.013132054,0.041526433,0.020359395
31/03/2011,-0.005449071,-0.026723366,-0.043986009,-0.000532943,-0.020036945,-0.051436971,-0.011303416,0.012777441,-0.027413867,-0.043041819,-0.000507077,0.014637523,-0.087840273,-0.008589493,-0.031209771,-0.037569553,0.010889364,-0.042909247,0.115447154,0.012560361,0.030099436,-0.021275856,-0.019243339,-0.012671838,-0.100097667,-0.029576711,-0.017167665,-0.145655481,0.079304353,-0.016808541,-0.022280786,-0.082268616,-0.039020201,-0.024209289,-0.01372711,-0.046704467,-0.032581462,-0.010499583,-0.083157214,-0.011892697,-0.009013507,0.005838617,-0.03994825,-0.032762126,-0.024683514,-0.068755736,-0.033763771
29/04/2011,0.091031189,0.032154486,0.130593859,0.065272612,0.017042246,0.073412498,-0.088439059,0.13714139,0.086208283,0.029045868,0.083753696,0.072892442,0.035265361,0.035228505,0.074261674,0.047623453,0.022792023,0.050325039,0.031778426,0.078624939,0.082285416,-0.039130684,0.041548029,0.085640946,-0.015048986,0.021840125,-0.003469631,0.073761855,0.06923111,0.116442879,0.085436576,0.061287968,0.030657445,0.063381019,0.001582926,-0.082566614,0.071961785,0.079333041,0.05248691,0.006949387,0.015617128,0.015754323,0.027456926,0.00616814,0.051366201,0.162081297,0.038872814
31/05/2011,-0.026242257,0.045260999,0.058511379,-0.009935318,0.095259399,-0.054666928,-0.033966159,-0.043033115,-0.015683226,-0.0629368,-0.014110692,0.057889191,0.055516627,-0.096418216,-0.020462284,0.014201201,-0.005876814,0.028438801,-0.01746256,0.010333156,-0.008311638,-0.051519763,-0.048519424,0.041950276,-0.048051522,-0.019135075,-0.058537681,-0.104564989,0.057310192,0.032137224,0.008879524,-0.04351878,-0.184027647,0.021253127,0.004105249,-0.037211006,0.078244667,0.078267667,-0.015331121,0.006506465,-0.053147547,-0.03939681,-0.029646892,-0.047069837,-0.017536476,-0.055647811,-0.033319206
30/06/2011,-0.045812096,-0.064796646,0.044100002,0.023930286,0.018767597,0.00155774,-0.059442484,0.051517297,-0.026513395,-0.003074799,0.119222368,0.009814501,-0.018259297,0.008917952,0.055931185,-0.043443563,0.01203123,0.012607004,0.046934315,-0.006042142,-0.017054294,-0.012716541,-0.021010683,-0.013580884,-0.007759607,-0.002118925,0.013130582,0.01829107,-0.005225718,0.015281757,0.026478705,-0.010785058,-0.058954891,0.02436931,-0.026431059,-0.081192693,0.042479716,0.007634487,-0.03642131,-0.032900308,0.018278454,0.00523518,-0.000889025,-0.00374752,-0.011340378,0.153566109,-0.002831069
29/07/2011,0.005005152,0.002372464,-0.053209912,-0.029239528,0.048528327,-0.05470426,-0.016350556,-0.064376759,0.008833831,-0.07951489,0.014678966,-0.032070787,-0.145876428,-0.102813771,-0.163371667,-0.014501767,-0.082635243,-0.070191618,0.002307439,-0.000358203,-0.10746434,-0.095302323,-0.069281779,0.035691879,-0.151149612,-0.045326936,-0.114147329,-0.119799592,0.004773818,0.050486046,0.031027467,-0.02276309,-0.092614111,-0.061973396,-0.015342818,-0.020330114,-0.014261912,-0.020743538,-0.0801174,0.045380771,-0.056180196,-0.121961139,-0.077699846,-0.052657742,-0.128810948,-0.020371441,-0.061511887
31/08/2011,-0.04352466,-0.126830013,-0.063815636,-0.056591359,-0.087395612,-0.212279138,-0.013192889,-0.214334976,-0.197390927,-0.137571739,-0.19291602,-0.044879255,-0.211040621,-0.078117487,-0.147216288,-0.197146243,-0.102294624,-0.13516641,-0.187623328,-0.045251051,-0.154228084,-0.038326192,-0.077734785,-0.033384936,-0.327479244,-0.094369887,-0.198809007,-0.298267066,-0.060817169,-0.100776119,-0.078159137,-0.118197427,0.109461799,-0.097842232,-0.078950635,-0.151006448,-0.069066262,-0.066863033,-0.106480404,-0.129333415,-0.195787909,-0.07958456,-0.066879704,-0.10018632,0.015570384,-0.168516174,-0.137041648
30/09/2011,0.034457109,0.087053783,-0.055893009,-0.028060266,-0.039846614,-0.012131002,0.057803468,-0.072170981,-0.076624575,-0.009150022,-0.113319815,-0.028696987,-0.16225427,-0.063156937,-0.114488944,-0.085987078,-0.108729222,-0.096654986,0.002833817,0.011427305,-0.022944676,0.022088143,-0.017352582,-0.075064411,-0.143835636,-0.012268273,-0.114852011,0.049390134,0.085324612,-0.160138096,-0.155198777,0.029497781,-0.055988165,-0.031805186,-0.029682867,-0.080108385,-0.142645879,-0.025858787,-0.030525879,0.008282496,-0.052313759,-0.128464112,-0.005857365,-0.005024636,-0.09608478,-0.13712922,-0.050766657
31/10/2011,0.011060824,0.050930395,0.117651485,0.065583031,0.007781055,0.146068118,0.160649033,0.154171009,0.116879091,0.061815985,0.182038227,0.088744688,0.093179039,0.123661483,0.188886949,0.058207828,0.101171604,0.143884892,0.041108794,-0.029449526,0.026487668,-0.085783878,0.209533447,0.069901378,0.055001547,0.036879416,0.173826661,0.084855425,0.021753905,0.158893281,0.20678733,0.04179205,0.146412027,0.087634433,0.060160146,0.11401889,0.021580833,0.052886892,0.013070659,0.138598655,0.118907672,0.051268705,0.066203599,0.137804937,0.059673414,0.267363967,0.094999074
30/11/2011,0.101575083,0.021156765,0.021494336,0.002239882,0.038604889,-0.052092989,-0.042459779,0.015978426,0.053249237,-0.043889505,-0.052153651,-0.024950605,-0.102891455,0.089033953,-0.089209022,0.133025432,-0.072688733,0.018621285,0.048533023,0.013549462,-0.043978155,0.0552589,-0.019389806,0.003377546,-0.143127852,-0.057254197,-0.08322422,-0.048820394,-0.02926615,-0.015075034,-0.023472066,-0.038064929,-0.122380616,0.006391363,-0.0184026,-0.002979633,-0.07351255,0.002501853,-0.093576503,0.017188171,-0.016131282,-0.015240743,-0.041529104,0.013752559,0.053529328,0.006703893,-0.019649151
30/12/2011,0.067827507,0.099775764,-0.038261271,0.017347692,0.088083654,-0.039874595,0.12041869,-0.002782942,0.013133428,0.064711636,-0.075390736,-0.009684724,0.029860156,0.077892877,-0.06296485,-0.050944717,0.037160629,0.059322034,-0.080431433,0.02711388,-0.002541956,0.016118923,0.021047908,-0.000981802,-0.048397045,-0.023798459,-0.031200288,0.053767617,0.003968947,-0.004917238,-0.061741668,0.010987332,-0.117451732,0.004723715,-0.051954203,0.081730238,0.070440816,0.089461851,0.048404232,-0.079445449,-0.014009639,-0.031427725,-0.042559462,0.046468894,-0.011674463,-0.093224304,-0.005053875
31/01/2012,-0.020076465,-0.026426539,0.09589487,0.006590303,0.063354237,0.137323627,0.011092265,0.090744932,0.083805422,0.01499337,0.263338544,-0.028515961,0.06655718,-0.014322246,0.155298702,0.039190385,0.050356172,0.069028571,-0.030093834,0.026580982,-0.005727126,-0.017518548,0.055589957,0.08476361,0.183668227,-0.041541391,0.251444255,0.128271286,0.054045005,0.087207684,0.129808479,0.050855528,0.012198906,0.007564202,-0.055214668,-0.050982978,0.026503349,-0.004934069,0.034939871,0.130740353,0.015466635,0.167158556,-0.004112297,0.022911944,-0.054383261,0.169333433,0.046164713
29/02/2012,0.087685551,0.024676234,0.07080656,0.013614313,0.06171918,0.082918478,0.050698975,0.121132635,0.03660244,0.008239784,0.061786502,0.07618997,0.131756807,0.059445974,0.043087575,0.110689325,0.102226996,0.038165491,0.018796213,0.067143271,-0.036462353,-0.0616864,0.024259168,0.000776548,0.190769549,-0.013331939,-0.043117236,0.000700051,0.039130408,0.060687536,0.021877717,0.098896041,0.031940373,0.052883718,-0.000870109,0.019737164,0.056043733,-0.01700106,0.046559028,0.096552523,0.03770602,0.074346962,-0.039008394,0.039227374,0.007500793,0.036942069,0.039793792
30/03/2012,0.086489372,0.000962141,-0.007460725,0.024916419,0.126168961,-0.017139753,0.086393472,-0.004708026,-0.049729869,-0.113238806,-0.028807227,0.029932233,-0.028932781,-0.018321199,0.026849165,0.014261986,0.000384768,0.094789414,0.03052296,0.118306401,-0.099596693,-0.005137316,0.016177702,-0.009149693,-0.094229151,-0.041635757,-0.061724935,-0.080076485,0.036216677,0.010924015,0.020204168,0.032893531,0.036057782,0.080364002,-0.030552495,-0.035226946,0.095408727,0.049000582,-0.073395196,0.03376285,0.009754767,-0.039599617,-0.040983813,-0.077043345,-0.146393494,-0.060566517,-0.013110919
30/04/2012,0.015616842,-0.040388126,0.076183051,-0.027911935,-0.028657613,-0.059121468,0.037930391,-0.013718822,0.04020359,-0.124703844,0.06495145,0.016253223,-0.14687347,0.000981514,-0.139180649,-0.060418537,-0.104860151,-0.023185816,-0.056473376,-0.004339852,-0.085549096,-0.068368696,-0.046618104,-0.019381995,-0.186888575,-0.173833713,-0.147273425,-0.149556401,-0.053887086,-0.020537313,-0.014592454,0.025053541,-0.335143369,0.004147751,-0.069338773,-0.013154099,0.016151056,-0.009788579,-0.144941273,-0.043353881,-0.07434555,-0.052663806,-0.103785648,-0.056747083,0.014894081,0.111810683,-0.062135687
31/05/2012,0.005503561,-0.0084579,-0.028950246,0.016237817,-0.092373795,-0.08262463,-0.034858633,-0.093421245,-0.038909999,-0.098708608,-0.117949731,0.002314856,-0.111628926,-0.111983775,-0.090671733,-0.121786492,-0.042590438,-0.007077516,0.016463202,0.051089438,-0.071771,-0.081367795,-0.038294924,0.025920873,-0.100781274,-0.125683883,-0.123145438,-0.122503726,-0.003525666,-0.064366695,-0.045906495,-0.085723469,-0.151944796,0.000326818,-0.016931708,0.003683863,-0.00803627,-0.000718268,-0.090044824,-0.051601994,-0.0494575,-0.036108763,-0.121587407,-0.036179542,0.040704689,-0.097832139,-0.067293251
29/06/2012,0.119648738,0.028734361,-0.061977422,0.029495813,0.050278665,0.082067015,0.079919894,-0.029802502,0.110285157,0.223165972,-0.068237184,-0.055406178,0.179200879,0.111029119,0.1540539,0.104230674,0.138680009,0.046549968,0.085306431,0.061087985,0.182634731,0.174019793,0.075640805,0.070413856,0.146326076,0.209445625,0.127386082,0.171331522,0.220140924,-0.023908795,0.003769401,0.10872299,-0.237302142,0.014520506,0.10456052,0.088811231,0.065959502,0.086182154,0.215601372,0.003134326,-0.005553707,0.015324712,0.160344013,0.037869607,0.120212158,-0.034857524,0.072628975
31/07/2012,0.046817083,0.01238248,0.082369183,0.010327962,0.047244026,0.025030692,0.178587601,0.087389639,0.09035476,-0.035445037,0.067440184,0.009487318,-0.005438521,-0.010917888,-0.050572731,-0.048544025,-0.060759969,0.050178381,0.060452763,-0.033560541,-0.084968354,-0.030390125,0.003576301,0.061388359,-0.021729575,-0.163950508,0.021829088,-0.076035263,0.028208745,0.086831743,0.022531478,0.040039271,0.20374229,0.058324164,0.049637065,0.148363861,-0.054965881,0.11265391,-0.021012843,0.114185751,0.044742125,0.052596008,-0.110220004,0.059295729,0.05673216,0.115570574,0.028712761
